# timestamp,tx,ty,tz,qx,qy,qz,qw
10004.496697907,40.816850329,17.253147570,1.028392595,0.492995350,0.042196912,-0.117455264,0.861033836
10004.530075126,40.828466691,17.219515864,1.025799991,0.489351395,0.047040409,-0.115757484,0.863088997
10004.563396285,40.840285984,17.186823650,1.028261587,0.486016348,0.050618978,-0.115098527,0.864857305
10004.596757585,40.852817214,17.152466301,1.033481068,0.482309408,0.052124128,-0.115373537,0.866804278
10004.630163518,40.862353003,17.116194701,1.038890963,0.477939614,0.051169859,-0.116687963,0.869102578
10004.663520156,40.870666841,17.076891289,1.043254638,0.473347197,0.047342435,-0.118622993,0.871567387
10004.696878668,40.875743417,17.038120722,1.046430109,0.468914711,0.040228804,-0.121954280,0.873857992
10004.730282735,40.880400619,17.002475076,1.050042230,0.464881279,0.032678868,-0.125573136,0.875813265
10004.763610652,40.885601152,16.968401785,1.052983626,0.462097502,0.027887472,-0.128512546,0.877024921
10004.796997094,40.891022029,16.934535192,1.054876656,0.460591275,0.026302283,-0.130468402,0.877577269
10004.830378731,40.895428760,16.896806661,1.054865324,0.460214646,0.025705248,-0.131635856,0.877618209
10004.863692382,40.898310426,16.860906476,1.054297189,0.460397280,0.023731859,-0.132946971,0.877380331
10004.897028548,40.900130464,16.822691852,1.051872996,0.460934232,0.018744413,-0.134776378,0.876939912
10004.930450033,40.900813227,16.781241112,1.048244779,0.461542840,0.011052825,-0.137328212,0.876354383
10004.963693056,40.897002018,16.742905132,1.044857584,0.462295770,0.001580613,-0.140040627,0.875596223
10004.997051773,40.893427757,16.704037675,1.040842992,0.463066870,-0.007930445,-0.141828353,0.874866219
10005.030485803,40.889612771,16.665593939,1.037262900,0.464007392,-0.016198575,-0.142105201,0.874208704
10005.063749496,40.882421488,16.629625479,1.036139749,0.465431371,-0.022104012,-0.140970443,0.873505802
10005.097113934,40.876564971,16.591956912,1.037421327,0.467329482,-0.024936536,-0.137785080,0.872924164
10005.130496853,40.872768559,16.552716311,1.041641699,0.469689434,-0.024872446,-0.132655674,0.872453821
10005.163846159,40.871604833,16.507483914,1.048479177,0.472113648,-0.022291111,-0.125959623,0.872207535
10005.197226407,40.871330805,16.467088977,1.056123448,0.474514624,-0.017747887,-0.118556761,0.872046546
10005.230599124,40.869716757,16.427659745,1.062262364,0.476583023,-0.013028134,-0.111339365,0.871953230
10005.263939003,40.868621886,16.388945235,1.068066464,0.477954209,-0.010398093,-0.104816490,0.872046534
10005.297283799,40.865498017,16.352117651,1.072463562,0.478896805,-0.010018901,-0.099492660,0.872157487
10005.330675479,40.865150662,16.321241148,1.075518024,0.479284964,-0.010965034,-0.094963084,0.872437794
10005.363979978,40.864575490,16.288146332,1.077181295,0.479545834,-0.011369818,-0.090479119,0.872765747
10005.397343672,40.862460224,16.257098293,1.077878695,0.479431733,-0.009058920,-0.085249195,0.873381775
10005.430714442,40.864720366,16.225184891,1.077015412,0.479188092,-0.003069602,-0.078186609,0.874217481
10005.464033076,40.867601143,16.192827510,1.074144787,0.478640215,0.005546508,-0.070229642,0.875180312
10005.497379048,40.869985796,16.157286429,1.069841733,0.477796720,0.013611637,-0.062586676,0.876132368
10005.530745251,40.872905176,16.122225877,1.064492625,0.476549380,0.019510737,-0.055760365,0.877160647
10005.564125726,40.878051952,16.087244676,1.058015176,0.474673666,0.023997716,-0.049992338,0.878413221
10005.597503598,40.884913325,16.052178858,1.049772093,0.472109021,0.027766530,-0.045269047,0.879939092
10005.630913479,40.893423893,16.016250474,1.041185473,0.469035135,0.030761525,-0.041623677,0.881661636
10005.664257966,40.903705701,15.980318283,1.033917211,0.465796378,0.033300854,-0.038815796,0.883412770
10005.697616744,40.915095479,15.943906855,1.029264641,0.462179475,0.036484218,-0.036668895,0.885276469
10005.731009043,40.928039140,15.906697570,1.027468798,0.458163055,0.039636280,-0.035447129,0.887276215
10005.764348938,40.940880856,15.868829557,1.029542576,0.454317265,0.040984220,-0.035188347,0.889200706
10005.797728331,40.953483573,15.832310390,1.033567182,0.450309498,0.040727688,-0.035992466,0.891216671
10005.831130166,40.964793164,15.795382283,1.037426353,0.445905946,0.038591470,-0.038045920,0.893437795
10005.864477806,40.974320475,15.759958514,1.040175528,0.441765164,0.033502651,-0.041251255,0.895555384
10005.897877898,40.977132698,15.717139681,1.042186284,0.438053766,0.025845182,-0.045745079,0.897412008
10005.931357686,40.982959262,15.679536802,1.044247486,0.434700611,0.018432154,-0.050674001,0.898959276
10005.964629105,40.986259735,15.638596508,1.044291448,0.431936624,0.012736078,-0.055468259,0.900106559
10005.997989015,40.994165326,15.599982832,1.043328787,0.429826431,0.009143040,-0.059708284,0.900888764
10006.031398972,41.002626603,15.557233093,1.042209023,0.428521438,0.006979339,-0.063366263,0.901279858
10006.064739677,41.011594127,15.515858445,1.039656850,0.427897115,0.005690037,-0.066869673,0.901332419
10006.098128523,41.021038119,15.472732873,1.036228948,0.427819769,0.005164708,-0.070297287,0.901111460
10006.131484147,41.029806592,15.429043941,1.031427721,0.428145533,0.005087983,-0.073638866,0.900690198
10006.164835098,41.038309560,15.383505597,1.026290631,0.428618686,0.005747910,-0.076867284,0.900191315
10006.198196269,41.047004942,15.337615237,1.020146714,0.429115636,0.007334696,-0.079571747,0.899707903
10006.231587879,41.056211287,15.289149110,1.014141028,0.429461403,0.009641062,-0.081463500,0.899351795
10006.264912144,41.064488378,15.240721827,1.010877012,0.429785902,0.012916698,-0.082590725,0.899052840
10006.298319636,41.071458265,15.193139756,1.009941192,0.429732286,0.017060778,-0.083188370,0.898954275
10006.331653136,41.079283619,15.145568970,1.012734340,0.430034992,0.020631780,-0.082980206,0.898753871
10006.365004401,41.085095555,15.099842319,1.018459986,0.430471197,0.023756495,-0.082454674,0.898516224
10006.398377901,41.090517620,15.056224076,1.025739514,0.430735231,0.026489192,-0.081761190,0.898376642
10006.431746699,41.096077524,15.015887315,1.032489825,0.430909175,0.028096859,-0.080897649,0.898322559
10006.465095694,41.100382680,14.976538283,1.037447154,0.431255655,0.028583126,-0.079876066,0.898232363
10006.498479434,41.105378957,14.938050576,1.041210525,0.431831154,0.029496510,-0.078410081,0.898055494
10006.531868681,41.110689855,14.900099614,1.044281988,0.432902363,0.032019304,-0.076397603,0.897626712
10006.565198397,41.117777206,14.859338594,1.047006345,0.434517305,0.036331220,-0.073717783,0.896906039
10006.598564074,41.123577949,14.821034631,1.048913859,0.436478391,0.041542135,-0.071047184,0.895942612
10006.631942614,41.130614842,14.779990374,1.049432106,0.438669094,0.045840359,-0.068925252,0.894828138
10006.665306007,41.137661980,14.739739184,1.048261714,0.440820138,0.048435036,-0.067811038,0.893718813
10006.698663708,41.145599787,14.698685213,1.045047597,0.442775263,0.048816015,-0.067835389,0.892729199
10006.732042815,41.153760106,14.656901262,1.039973041,0.444346339,0.046957576,-0.068843626,0.891970780
10006.765412078,41.162027176,14.613528481,1.034012545,0.445478174,0.043101853,-0.070535324,0.891468561
10006.798790620,41.169941967,14.570674894,1.028290807,0.446181609,0.038263796,-0.072407235,0.891187436
10006.832198071,41.178710538,14.522576060,1.024654865,0.446678506,0.034356422,-0.073799944,0.890983455
10006.865520289,41.187816088,14.480888718,1.022546970,0.447172794,0.032295959,-0.074579795,0.890747617
10006.898868335,41.195488499,14.434650131,1.023267256,0.447214274,0.029511535,-0.076097507,0.890695027
10006.932252047,41.202922003,14.387281716,1.027983781,0.447445642,0.024937263,-0.078664192,0.890495634
10006.965599396,41.210861671,14.341813872,1.035437227,0.447356366,0.019124156,-0.082089256,0.890375147
10006.998995387,41.218450829,14.298343446,1.042822242,0.446631483,0.012690997,-0.086236058,0.890462015
10007.032357615,41.226761804,14.255496625,1.048188535,0.445809285,0.006415180,-0.090491357,0.890519085
10007.065711451,41.234655811,14.215046196,1.052017025,0.445183070,0.002227273,-0.093993292,0.890489941
10007.099110757,41.245433121,14.175539054,1.055591204,0.445045171,0.002802798,-0.095786077,0.890366199
10007.132453125,41.255844984,14.137812876,1.059355635,0.445395763,0.006076096,-0.096876569,0.890056529
10007.165818020,41.267171584,14.096754024,1.062928419,0.445885159,0.008323799,-0.098642625,0.889599220
10007.199221285,41.276389258,14.059323422,1.065107916,0.446010740,0.008409414,-0.101221992,0.889245641
10007.232581938,41.285212589,14.019784981,1.065526647,0.445895815,0.007025949,-0.104169892,0.888974798
10007.265942411,41.293184788,13.979410116,1.063986031,0.445772568,0.005254965,-0.106980104,0.888715061
10007.299360319,41.300038276,13.939615815,1.061433482,0.445670739,0.003675419,-0.109448548,0.888473466
10007.332683500,41.306627513,13.899171950,1.058069700,0.445568559,0.002053198,-0.111683626,0.888251772
10007.366033520,41.312044611,13.857195394,1.054257940,0.445480964,0.000178395,-0.113907355,0.888015649
10007.399411755,41.316662376,13.815310831,1.050505077,0.445310707,-0.001768123,-0.115989701,0.887829734
10007.432771380,41.321551608,13.772902593,1.046895249,0.445185713,-0.002762948,-0.117532024,0.887687034
10007.466127843,41.327339496,13.731294916,1.044371424,0.445211968,-0.001585676,-0.118125796,0.887597930
10007.499504136,41.334858126,13.688113075,1.043931293,0.445653815,0.002290918,-0.117443579,0.887465174
10007.532848846,41.341653446,13.643878497,1.047125105,0.446683094,0.008326204,-0.115627279,0.887150055
10007.566217179,41.348356804,13.600644114,1.052378502,0.447207601,0.011844334,-0.114488686,0.886993469
10007.599605665,41.354076744,13.559391006,1.058801413,0.446743781,0.010673779,-0.114941949,0.887183415
10007.632974025,41.358118439,13.518023291,1.063787106,0.445420550,0.006264021,-0.116578377,0.887677181
10007.666334180,41.362461858,13.479553163,1.067633998,0.443820515,0.001520904,-0.117945557,0.888318571
10007.699709233,41.367946448,13.444567095,1.070603357,0.442651320,-0.000116228,-0.117554306,0.888954881
10007.733058143,41.373936718,13.408583044,1.072448299,0.442081270,0.001205816,-0.115535773,0.889502210
10007.766420672,41.379568972,13.372777004,1.072706139,0.441686533,0.003355463,-0.112786165,0.890045521
10007.799785024,41.384622141,13.336329167,1.070983899,0.441341795,0.005528385,-0.109592733,0.890604452
10007.833137939,41.389962840,13.298463689,1.067311222,0.441071376,0.007480601,-0.106227381,0.891131767
10007.866482700,41.395196544,13.260494328,1.061773649,0.440711554,0.009001057,-0.103010955,0.891673175
10007.899874662,41.401190056,13.222692863,1.055252428,0.440286922,0.009897608,-0.100152135,0.892198977
10007.933236164,41.408486113,13.183429570,1.047536413,0.439736991,0.010304134,-0.097907323,0.892714602
10007.966585387,41.417704425,13.143436068,1.039199187,0.439072198,0.009961727,-0.096415026,0.893207989
10007.999965892,41.427680493,13.102352411,1.031106355,0.438101448,0.008067634,-0.095858656,0.893763477
10008.033325422,41.437437032,13.058021074,1.024822198,0.436995264,0.005000391,-0.096016557,0.894310324
10008.066703280,41.448319466,13.016742024,1.020318329,0.436026310,0.002670136,-0.096022232,0.894792523
10008.100036502,41.459298095,12.967523597,1.019834638,0.435101358,0.000576492,-0.096146994,0.895233060
10008.133403522,41.470635333,12.926120467,1.022741907,0.434612981,-0.002685069,-0.096421934,0.895436853
10008.166778812,41.480957414,12.883539945,1.028614602,0.434068286,-0.007711009,-0.097084063,0.895600329
10008.200153597,41.489395104,12.841404417,1.034674565,0.432843896,-0.015215650,-0.098524118,0.895939531
10008.233535017,41.495400071,12.798414685,1.040868222,0.431424213,-0.024979584,-0.100611777,0.896173219
10008.266887994,41.500737850,12.757789092,1.045874290,0.430056569,-0.035190212,-0.103199830,0.896193501
10008.300281621,41.505886844,12.715281205,1.050161743,0.428863029,-0.044863695,-0.105866941,0.896022289
10008.333632745,41.510277282,12.676762294,1.054896518,0.428319626,-0.053538377,-0.108911850,0.895440757
10008.366992940,41.516517671,12.633786371,1.058823336,0.428391212,-0.060738381,-0.112062455,0.894557893
10008.400391404,41.523521588,12.590594281,1.060844832,0.428809715,-0.066150973,-0.115050344,0.893593697
10008.433749161,41.532014853,12.545769118,1.061749478,0.429485227,-0.069672863,-0.117742234,0.892650490
10008.467127470,41.541143080,12.500495093,1.060002679,0.430251885,-0.071587136,-0.120102927,0.891814938
10008.500520349,41.549699309,12.457315177,1.056088527,0.430938684,-0.072351834,-0.122166932,0.891141012
10008.533891265,41.559152347,12.408195018,1.050018868,0.431426968,-0.072343563,-0.124201057,0.890624095
10008.567278894,41.569336725,12.357780467,1.042504618,0.431622389,-0.071763895,-0.126159867,0.890300929
10008.600657911,41.577449952,12.313010169,1.034657150,0.431285235,-0.070518500,-0.127823329,0.890326560
10008.634029531,41.585985707,12.264577726,1.027095576,0.430589028,-0.068313637,-0.129099554,0.890651246
10008.667391995,41.594134844,12.217668918,1.022375422,0.429416313,-0.065191191,-0.129953652,0.891326981
10008.700756526,41.602479739,12.168763050,1.021817897,0.428574834,-0.061176593,-0.130191287,0.891981651
10008.734113874,41.609218703,12.122091330,1.025932160,0.427978530,-0.057619225,-0.130627915,0.892440895
10008.767503659,41.613957735,12.076072882,1.032427752,0.426268281,-0.058783066,-0.132697574,0.892878075
10008.800901866,41.617788103,12.035257150,1.038463048,0.423065965,-0.065307527,-0.136531486,0.893369615
10008.834258265,41.620757351,11.999807314,1.043581336,0.419096760,-0.074552455,-0.140946988,0.893830959
10008.867607780,41.623609629,11.962830435,1.047173034,0.415216611,-0.082621244,-0.144793472,0.894317475
10008.900961599,41.628252004,11.925194446,1.050694714,0.412436487,-0.087436999,-0.147490665,0.894705213
10008.934365272,41.634296815,11.882727891,1.053145511,0.410809390,-0.089028852,-0.149201113,0.895013149
10008.967767828,41.642260285,11.836232495,1.053075617,0.409916860,-0.087536367,-0.150097789,0.895419570
10009.001168532,41.650040342,11.793850580,1.049738481,0.409585436,-0.083272208,-0.150333494,0.895938251
10009.034558781,41.658233446,11.750314312,1.043480905,0.409635623,-0.077490732,-0.150384904,0.896425247
10009.067928361,41.666897990,11.704920305,1.035692249,0.409605884,-0.072193836,-0.150893192,0.896795581
10009.101287072,41.674775263,11.660431687,1.026678441,0.409171110,-0.069187702,-0.152389032,0.896978064
10009.134645127,41.683894606,11.612388180,1.018209727,0.407802765,-0.068854654,-0.155095010,0.897163017
10009.168012096,41.691532578,11.566213083,1.009086970,0.405323424,-0.071212363,-0.158775588,0.897458653
10009.201394103,41.699340947,11.518421853,1.001963137,0.401893063,-0.075811497,-0.162994987,0.897868151
10009.234751468,41.708076312,11.470811808,0.996385584,0.398035765,-0.080037665,-0.167068487,0.898470713
10009.268106255,41.718256395,11.421334598,0.994049039,0.393934044,-0.082997499,-0.170849537,0.899298516
10009.301495347,41.729098057,11.369932435,0.998017829,0.390945893,-0.085818406,-0.174594734,0.899618357
10009.334841973,41.738315098,11.318257263,1.005243828,0.388482975,-0.089754806,-0.178673219,0.899500380
10009.368211142,41.746813234,11.268660932,1.010477853,0.385166576,-0.095093318,-0.183582577,0.899389464
10009.401614197,41.753931980,11.218966893,1.016150175,0.381348849,-0.103101976,-0.189192670,0.898971174
10009.434968040,41.758450373,11.170231135,1.021092208,0.377447242,-0.112944028,-0.195312044,0.898126067
10009.468344214,41.762960159,11.123949695,1.028208061,0.374483702,-0.123391895,-0.202068968,0.896495694
10009.501729368,41.767680319,11.080730879,1.034462912,0.373096747,-0.132361979,-0.208722454,0.894267332
10009.535098414,41.774349911,11.035194688,1.038957879,0.372968179,-0.137355979,-0.214551908,0.892185828
10009.568481202,41.782091679,10.987230686,1.040573769,0.374049392,-0.138447031,-0.219235204,0.890424279
10009.601870142,41.788930435,10.938753156,1.039441006,0.375913107,-0.137074598,-0.223077545,0.888896113
10009.635253682,41.795049816,10.889349750,1.035486371,0.378147777,-0.134289137,-0.226282751,0.887562281
10009.668637888,41.800153153,10.839822921,1.028976332,0.380354711,-0.130392506,-0.229120017,0.886471717
10009.702012572,41.804827704,10.790759316,1.021447525,0.382299413,-0.125880229,-0.231509050,0.885666351
10009.735387207,41.807176895,10.738518836,1.012368178,0.383690064,-0.121265299,-0.233579235,0.885165184
10009.768730043,41.809925614,10.686064782,1.005776195,0.384787775,-0.116444551,-0.234967883,0.884968434
10009.802109722,41.813088050,10.630557651,1.002402452,0.386161287,-0.110461082,-0.235369382,0.885030544
10009.835483368,41.814515168,10.578045735,1.003016884,0.387941727,-0.103823325,-0.234740227,0.885222548
10009.868847999,41.817037393,10.524415813,1.008148963,0.389698925,-0.098086808,-0.233984153,0.885305113
10009.902241600,41.821599285,10.463832681,1.015513883,0.390521642,-0.095846639,-0.233982718,0.885188317
10009.935601257,41.823987851,10.413012683,1.022453103,0.390260182,-0.097136655,-0.234864311,0.884929498
10009.968966234,41.828600968,10.365198825,1.030238642,0.390117782,-0.097907877,-0.235266182,0.884800535
10010.002342808,41.833630322,10.319473909,1.036945134,0.391658197,-0.095493585,-0.234425125,0.884607084
10010.035732461,41.838979461,10.274903986,1.043568224,0.395156439,-0.089985961,-0.232166207,0.884224388
10010.069087899,41.845004995,10.229080776,1.049305957,0.400110251,-0.081680967,-0.228887343,0.883657508
10010.102480216,41.850142357,10.180736598,1.053905844,0.405991880,-0.071881036,-0.225165247,0.882782149
10010.135857029,41.855855485,10.133323527,1.054787504,0.412271552,-0.062321835,-0.221312304,0.881571903
