# timestamp,tx,ty,tz,qx,qy,qz,qw
10002.394191564,36.818344055,21.172084576,1.108865197,0.561065612,-0.073386019,-0.319942166,0.759905837
10002.427515536,36.814862821,21.144094960,1.102477989,0.558636991,-0.066168179,-0.315403522,0.764242830
10002.460832266,36.810846311,21.129115362,1.093251740,0.555238267,-0.061536160,-0.311834490,0.768559054
10002.494312993,36.809874588,21.110412468,1.082896180,0.554564504,-0.050510284,-0.305320352,0.772454791
10002.527741509,36.821120554,21.092359301,1.077670918,0.554867652,-0.036543659,-0.297049757,0.776239584
10002.561265845,36.829461098,21.074981422,1.073617564,0.554280926,-0.025618240,-0.289705596,0.779863467
10002.594603336,36.834967303,21.054819243,1.072413467,0.553015042,-0.018335875,-0.283008523,0.783418365
10002.627531210,36.832456761,21.032636848,1.075554600,0.550531708,-0.016161433,-0.277374798,0.787220978
10002.660861777,36.832361172,21.015221175,1.078642253,0.547411584,-0.016404310,-0.271955412,0.791272210
10002.694133982,36.830303070,21.001215863,1.082175949,0.543893718,-0.019694474,-0.266644688,0.795419614
10002.727465532,36.827467436,20.986398731,1.087374290,0.540433543,-0.024315243,-0.261029163,0.799502427
10002.761053555,36.817692879,20.963380313,1.097851258,0.537748620,-0.030254292,-0.255924780,0.802753764
10002.794603208,36.812198058,20.942042511,1.100966050,0.536843736,-0.033315732,-0.248125906,0.805681326
10002.828045553,36.806553107,20.924074352,1.105743328,0.536172418,-0.032010113,-0.238104496,0.809197590
10002.861883659,36.788633804,20.892725437,1.116158383,0.537071532,-0.027860458,-0.227729947,0.811737048
10002.895199229,36.775726654,20.855913083,1.123140758,0.539279197,-0.019168367,-0.215018920,0.813988566
10002.928534642,36.762120250,20.843707125,1.121203725,0.541062917,-0.009022048,-0.202800053,0.816113755
10002.962026912,36.766335163,20.820135772,1.119839972,0.543836666,0.005567884,-0.187468602,0.817964671
10002.995374592,36.763773588,20.796816747,1.114289353,0.547746226,0.017718392,-0.174717838,0.818005995
10003.028818185,36.769106851,20.765365666,1.103749478,0.551253744,0.029586015,-0.161405916,0.818041630
10003.062195810,36.765373129,20.738652129,1.098980640,0.553024456,0.037609375,-0.151404703,0.818429045
10003.095585200,36.761534259,20.706194652,1.094162144,0.554040720,0.041279366,-0.144095373,0.818884252
10003.128919364,36.753326076,20.690499781,1.087308041,0.553710323,0.041550882,-0.138709587,0.820023203
10003.162209075,36.758585536,20.665510694,1.082469041,0.552974191,0.040352863,-0.133697051,0.821411157
10003.195428492,36.765267574,20.641103818,1.077093889,0.551945307,0.038885927,-0.129201609,0.822891977
10003.228804605,36.770170503,20.606213035,1.072812460,0.551197559,0.038029554,-0.124955506,0.824088057
10003.262138325,36.778348036,20.576164544,1.069488281,0.550144112,0.037574590,-0.120773212,0.825435302
10003.295581913,36.785487831,20.540597945,1.067376021,0.549376321,0.037528898,-0.117295581,0.826449628
10003.328871292,36.794476087,20.501686288,1.070269861,0.548266186,0.037365193,-0.115455788,0.827452713
10003.362290084,36.792844988,20.454022985,1.070762565,0.548257898,0.035207488,-0.115877277,0.827493908
10003.395719028,36.792221106,20.411334839,1.076182583,0.547285337,0.031625081,-0.118401608,0.827924920
10003.429068832,36.802238784,20.375792443,1.080701010,0.545213766,0.026785900,-0.121248721,0.829049584
10003.462410496,36.811890914,20.342645657,1.083258170,0.542800877,0.019355200,-0.125527979,0.830201970
10003.495805022,36.815679919,20.314005686,1.083606248,0.540129420,0.009810167,-0.131532508,0.831181791
10003.529256045,36.814194908,20.280346569,1.080424503,0.537865423,0.000389944,-0.137887665,0.831677598
10003.562811793,36.811267102,20.246656780,1.073798311,0.536611681,-0.004876088,-0.141640775,0.831842545
10003.596210022,36.819335602,20.213953952,1.073394117,0.536104083,-0.004142333,-0.142793065,0.831976799
10003.629627263,36.815476289,20.180336321,1.071163589,0.536422499,-0.003308418,-0.145116123,0.831373122
10003.663083735,36.816907161,20.144668976,1.068742057,0.536722554,-0.002155350,-0.147180812,0.830820115
10003.696404473,36.820531110,20.104062408,1.065527356,0.537022775,-0.001655465,-0.149277829,0.830252930
10003.729746430,36.825786043,20.064834849,1.062626324,0.536853898,-0.002430441,-0.151890233,0.829886343
10003.763090999,36.823333076,20.024533969,1.060027136,0.536290227,-0.005033266,-0.155794279,0.829515281
10003.796422684,36.820395357,19.983649791,1.057504759,0.535769270,-0.008164479,-0.159616995,0.829100142
10003.829813843,36.821558843,19.944051983,1.053369769,0.535121557,-0.011072001,-0.161816372,0.829058377
10003.863182774,36.820604581,19.903557826,1.050364079,0.534319221,-0.013655000,-0.163319165,0.829242643
10003.896568797,36.819049798,19.864103439,1.049898341,0.533458329,-0.014852082,-0.163418510,0.829756601
10003.929974067,36.817001691,19.824053711,1.052565279,0.532623682,-0.013705267,-0.161820923,0.830625167
10003.963283220,36.813690365,19.783604673,1.059339663,0.532176313,-0.009693053,-0.158430816,0.831621364
10003.996640104,36.812037900,19.743297216,1.067928592,0.531562118,-0.003967934,-0.154249478,0.832846365
10004.030022290,36.812568913,19.706700115,1.076401064,0.530391771,-0.000080285,-0.150807316,0.834231213
10004.063386071,36.812003620,19.670828898,1.083882052,0.528475312,0.000065080,-0.148608733,0.835840466
10004.096756876,36.810289620,19.636289810,1.089119657,0.525998203,-0.003152172,-0.147681770,0.837559580
10004.130141253,36.810233252,19.603017162,1.091788276,0.523125627,-0.006853790,-0.147071311,0.839441858
10004.163471402,36.811701239,19.566182136,1.092477738,0.520562563,-0.007553323,-0.145311883,0.841333478
10004.196806073,36.813259628,19.533732978,1.091743678,0.518095886,-0.003604072,-0.141737843,0.843489210
10004.230181470,36.817154279,19.506447767,1.088136278,0.515839822,0.004446251,-0.136461780,0.845735001
10004.263504963,36.819406802,19.480457760,1.084005789,0.513533433,0.014105580,-0.130619153,0.847952288
10004.296877670,36.824433253,19.449473426,1.078003941,0.511198616,0.022017542,-0.125686648,0.849937686
10004.330317026,36.830591455,19.413571562,1.070602012,0.508589644,0.027257972,-0.122027055,0.851882019
10004.363655174,36.837558158,19.376734750,1.062522344,0.505782193,0.031032899,-0.119088740,0.853837926
10004.397051633,36.846671240,19.339183200,1.052398580,0.502744680,0.035083869,-0.116217746,0.855868182
10004.430422778,36.856121343,19.299505695,1.042800118,0.499545575,0.039605955,-0.113492604,0.857907347
10004.463788733,36.865759653,19.252863328,1.034854831,0.496452927,0.044187593,-0.110751926,0.859834844
10004.497145934,36.876106344,19.217200580,1.027885761,0.493146406,0.048873343,-0.108351565,0.861787652
10004.530554920,36.889242463,19.170369170,1.025570252,0.489570914,0.053844058,-0.106493592,0.863759372
10004.563893350,36.901914771,19.132173891,1.027786223,0.486253030,0.057512146,-0.105604621,0.865504481
10004.597241270,36.914760607,19.088287546,1.032319167,0.482859290,0.059018520,-0.105878181,0.867267854
10004.630630826,36.926071669,19.047777605,1.037008041,0.478638475,0.058374776,-0.106788829,0.869536510
10004.663977444,36.933769376,19.009430327,1.040576600,0.474081792,0.054440886,-0.108915094,0.872020726
10004.697333356,36.937994921,18.968452052,1.043498608,0.469761114,0.047350623,-0.112193569,0.874354057
10004.730738392,36.941613415,18.931872921,1.046599216,0.465886693,0.039798403,-0.115854565,0.876323797
10004.764044018,36.946277430,18.896642204,1.049032618,0.463214064,0.035072180,-0.118798864,0.877547436
10004.797395073,36.949633756,18.858557833,1.050385112,0.461745218,0.033472650,-0.120917077,0.878094526
10004.830775871,36.952818170,18.820144785,1.051184177,0.461329757,0.032845956,-0.122121242,0.878169916
10004.864071937,36.955222777,18.780112048,1.050726366,0.461614897,0.030867965,-0.123536617,0.877893821
10004.897427108,36.957027892,18.737812913,1.048635394,0.462180851,0.025953908,-0.125372708,0.877494695
10004.930863826,36.957831938,18.694210308,1.045639112,0.462819509,0.018239521,-0.127867706,0.876992173
10004.964118837,36.955911693,18.650171518,1.042969184,0.463630078,0.008884866,-0.130345096,0.876343749
10004.997459478,36.952608753,18.606614301,1.040842992,0.464326733,-0.000541347,-0.132064784,0.875762116
10005.030896876,36.948830045,18.566601294,1.037619680,0.465309954,-0.008833417,-0.132356395,0.875151645
10005.064171351,36.945192846,18.529312927,1.036198269,0.466780037,-0.014578461,-0.130774523,0.874529525
10005.097516057,36.940178557,18.489910442,1.038159748,0.468654076,-0.017356243,-0.127481846,0.873962526
10005.130894850,36.935912199,18.446281937,1.042805778,0.470969903,-0.017294859,-0.122404067,0.873444608
10005.164221287,36.933017826,18.400655108,1.050335237,0.473361245,-0.014836277,-0.115967216,0.873075381
10005.197588388,36.930698827,18.357811124,1.058131184,0.475686200,-0.010321153,-0.108787999,0.872800827
10005.230962230,36.928760067,18.314084909,1.065003908,0.477600496,-0.005569546,-0.101478138,0.872679170
10005.264294430,36.925878349,18.277015680,1.070777544,0.478899905,-0.003062342,-0.095203307,0.872686561
10005.297664392,36.921379934,18.237540349,1.075190332,0.479747133,-0.002672100,-0.089877832,0.872787215
10005.331050535,36.918957486,18.204465233,1.077967632,0.480283128,-0.003628748,-0.085421644,0.872936477
10005.364346040,36.916678436,18.173959721,1.079496358,0.480575960,-0.004152508,-0.081155625,0.873179974
10005.397704036,36.915059222,18.141760612,1.079683990,0.480466005,-0.001876446,-0.075856720,0.873724587
10005.431062702,36.915892808,18.110885874,1.078683023,0.480149004,0.004060663,-0.068926302,0.874465328
10005.464399996,36.917226352,18.078465155,1.076316100,0.479493603,0.012582559,-0.061052629,0.875328590
10005.497764014,36.919444440,18.043289878,1.072134089,0.478578761,0.020565296,-0.053411942,0.876177267
10005.531125516,36.922026333,18.008187673,1.066945634,0.477285726,0.026330402,-0.046638727,0.877114516
10005.564481233,36.925738460,17.972345260,1.060635407,0.475377083,0.030707140,-0.040980477,0.878290556
10005.597848359,36.931976209,17.936196534,1.052175005,0.472767351,0.034377975,-0.036366425,0.879765122
10005.631257376,36.940195475,17.898288570,1.043732799,0.469654136,0.037270591,-0.032770955,0.881454457
10005.664603463,36.949527577,17.860143639,1.036713188,0.466391140,0.039638132,-0.030154824,0.883175413
10005.697971534,36.961186685,17.823577836,1.032139293,0.462698959,0.042708175,-0.028165436,0.885038074
10005.731361528,36.974034205,17.787105399,1.030725134,0.458643033,0.045758421,-0.027034876,0.887029791
10005.764708324,36.987155767,17.752147088,1.032969651,0.454780429,0.047057366,-0.026833389,0.888954630
10005.798093493,36.999011457,17.713962503,1.036886955,0.450802945,0.046680819,-0.027661471,0.890972755
10005.831493674,37.010012413,17.676609818,1.041092826,0.446435971,0.044434260,-0.029692517,0.893218268
10005.864838902,37.018489279,17.640758863,1.044103878,0.442297526,0.039174585,-0.032999367,0.895404541
10005.898208730,37.021639851,17.599361544,1.046124284,0.438650495,0.031606274,-0.037352500,0.897324678
10005.931689163,37.026986951,17.561205805,1.047810280,0.435338547,0.024176222,-0.042243550,0.898950134
10005.964945826,37.032658358,17.522904895,1.047593922,0.432614124,0.018577238,-0.047027674,0.900160154
10005.998300902,37.040896391,17.484786374,1.046831887,0.430598497,0.014996219,-0.051189937,0.900965947
10006.031729738,37.049879580,17.442459538,1.045378223,0.429334426,0.012758089,-0.054973846,0.901380640
10006.065067618,37.058132264,17.403009721,1.043297659,0.428692923,0.011384907,-0.058590733,0.901476504
10006.098454533,37.066056884,17.360985130,1.040527118,0.428594382,0.010715435,-0.062199310,0.901289788
10006.131812209,37.073721222,17.319215549,1.036504760,0.428914969,0.010501472,-0.065629269,0.900896480
10006.165170247,37.081680275,17.274008482,1.032312681,0.429386188,0.011014256,-0.068995075,0.900414276
10006.198528798,37.088410684,17.228328516,1.027068190,0.429829135,0.012382526,-0.071941583,0.899954441
10006.231901713,37.092996217,17.179148996,1.024142878,0.429958218,0.014333830,-0.074187645,0.899681424
10006.265222234,37.099523788,17.132934277,1.020623606,0.430213019,0.017465266,-0.075488113,0.899396057
10006.298637567,37.105633748,17.086947191,1.020392869,0.430082391,0.021467531,-0.076153165,0.899315839
10006.331973599,37.112542522,17.039366614,1.024265291,0.430317308,0.024924495,-0.076154610,0.899114153
10006.365320982,37.118808982,16.993979415,1.031179709,0.430710504,0.027954140,-0.075710515,0.898874266
10006.398693216,37.124640532,16.952006600,1.039489397,0.430969741,0.030582007,-0.075137030,0.898712552
10006.432063123,37.129721421,16.912701350,1.046488242,0.431166802,0.032132740,-0.074309907,0.898632691
10006.465413620,37.134086463,16.874877913,1.052001548,0.431506914,0.032573634,-0.073336387,0.898533536
10006.498795829,37.138181717,16.835735124,1.056142424,0.432123983,0.033427323,-0.072005627,0.898313234
10006.532189128,37.143409995,16.799592968,1.059727887,0.433200404,0.035855062,-0.070022305,0.897857840
10006.565517325,37.148626508,16.761870668,1.062460003,0.434809648,0.040204820,-0.067484801,0.897089708
10006.598881732,37.154692560,16.722094272,1.064585789,0.436789100,0.045371082,-0.064880055,0.896073282
10006.632257880,37.162284151,16.681923687,1.065222381,0.438982277,0.049661998,-0.062723210,0.894926838
10006.665624707,37.169478537,16.641914982,1.064243221,0.441194811,0.052221351,-0.061618607,0.893769107
10006.698976466,37.178109550,16.601612746,1.061503926,0.443172367,0.052545377,-0.061655206,0.892768656
10006.732352532,37.187374364,16.558715626,1.056640687,0.444807707,0.050651773,-0.062666407,0.891994071
10006.765698542,37.195691410,16.517585962,1.050834101,0.445996678,0.046836541,-0.064411397,0.891484421
10006.799074643,37.203633742,16.477011266,1.044835724,0.446783278,0.042051268,-0.066311190,0.891189777
10006.832484756,37.212692651,16.432649434,1.040624835,0.447391613,0.038159801,-0.067701796,0.890955129
10006.865808741,37.221909613,16.389431340,1.039110197,0.447897824,0.036122362,-0.068520728,0.890723090
10006.899152908,37.229142587,16.343335109,1.039543161,0.447973533,0.033299567,-0.070127384,0.890669974
10006.932532710,37.236479271,16.298104358,1.043894052,0.448228904,0.028719763,-0.072746233,0.890490882
10006.965865610,37.245294713,16.256937778,1.050105874,0.448228081,0.022966014,-0.076101143,0.890377878
10006.999247032,37.254785972,16.217509037,1.055979493,0.447620952,0.016684514,-0.080191483,0.890464169
10007.032611460,37.262998747,16.176820121,1.061261285,0.446800871,0.010403372,-0.084474255,0.890575573
10007.065960646,37.272230655,16.137718265,1.065208135,0.446131279,0.006298068,-0.087895589,0.890618651
10007.099355437,37.281951128,16.100196326,1.069218381,0.445960966,0.006830118,-0.089782035,0.890511849
10007.132699741,37.292117512,16.062325498,1.073115366,0.446285817,0.010058246,-0.090912534,0.890203747
10007.166053166,37.303225467,16.024030124,1.076079362,0.446770655,0.012221801,-0.092624591,0.889756874
10007.199445731,37.313201243,15.986824049,1.077873794,0.446932960,0.012231691,-0.095110041,0.889412950
10007.232806835,37.321489215,15.948032741,1.077791242,0.446834259,0.010779102,-0.098039380,0.889163222
10007.266165483,37.329322091,15.909227792,1.076168363,0.446738097,0.008984497,-0.100824749,0.888919975
10007.299579290,37.335736796,15.870907573,1.073519771,0.446661373,0.007393976,-0.103275398,0.888691814
10007.332909981,37.342184873,15.830890738,1.070174804,0.446603424,0.005732149,-0.105497973,0.888472117
10007.366255766,37.347567640,15.790463993,1.066469407,0.446516086,0.003883187,-0.107712291,0.888260305
10007.399635615,37.351736247,15.750387993,1.062698202,0.446348701,0.001930589,-0.109777740,0.888097944
10007.432996701,37.355847849,15.708940836,1.059360829,0.446192083,0.000874492,-0.111358537,0.887981496
10007.466359757,37.361496072,15.666915869,1.056836220,0.446209734,0.002027582,-0.111971090,0.887893708
10007.499737529,37.367791163,15.625450141,1.056666288,0.446616615,0.005832963,-0.111335688,0.887752184
10007.533079802,37.374959228,15.579659093,1.059589024,0.447569210,0.011891326,-0.109583007,0.887429977
10007.566448632,37.382378551,15.528716019,1.065219824,0.448041871,0.015388091,-0.108451291,0.887276736
10007.599829616,37.387867032,15.490108191,1.071665989,0.447578386,0.014250090,-0.108970392,0.887466043
10007.633209169,37.391650743,15.451558885,1.076978137,0.446243581,0.009768756,-0.110574794,0.888000255
10007.666565467,37.396065363,15.415704615,1.081133566,0.444639580,0.004986390,-0.111929537,0.888674608
10007.699946310,37.401148420,15.380058352,1.084148937,0.443474485,0.003370671,-0.111564661,0.889310039
10007.733303668,37.407502767,15.343017723,1.086171987,0.442884315,0.004668436,-0.109531366,0.889850869
10007.766662475,37.413519637,15.306054178,1.086381910,0.442490945,0.006797415,-0.106775352,0.890367668
10007.800023153,37.418799803,15.267926016,1.084525149,0.442138733,0.008948232,-0.103587224,0.890900082
10007.833380182,37.424264915,15.230556920,1.081203081,0.441822241,0.010867506,-0.100224187,0.891420281
10007.866744568,37.429797427,15.192991382,1.076033975,0.441412364,0.012377685,-0.096960332,0.891964468
10007.900145239,37.435791226,15.153786168,1.069618538,0.440973083,0.013276127,-0.094113995,0.892473551
10007.933504880,37.443229277,15.115176168,1.062129070,0.440400455,0.013688891,-0.091856383,0.892985139
10007.966835890,37.452756017,15.074992495,1.054756929,0.439687903,0.013311318,-0.090283305,0.893502256
10008.000221914,37.462857677,15.033986480,1.046954615,0.438706108,0.011407595,-0.089727558,0.894066990
10008.033581783,37.473539215,14.994370646,1.040511339,0.437589762,0.008375204,-0.089778210,0.894642347
10008.066961274,37.484809511,14.953435513,1.036303275,0.436599625,0.006062627,-0.089763467,0.895146095
10008.100295162,37.496044728,14.907751138,1.035595579,0.435644241,0.003967100,-0.089877185,0.895611773
10008.133659065,37.507160252,14.866660302,1.038856056,0.435142537,0.000674441,-0.090205295,0.895831191
10008.167031175,37.517162600,14.823953500,1.044890273,0.434571473,-0.004386038,-0.090933750,0.896024246
10008.200413054,37.525034702,14.779135092,1.051350486,0.433275880,-0.012027547,-0.092523078,0.896418892
10008.233790419,37.530794316,14.733432935,1.056994378,0.431833074,-0.021841103,-0.094743194,0.896697769
10008.267144755,37.534771810,14.693692841,1.061800147,0.430450518,-0.032127780,-0.097384131,0.896770031
10008.300545255,37.537995948,14.652912299,1.066844154,0.429230758,-0.041927351,-0.100266822,0.896632376
10008.333891773,37.542630183,14.611497167,1.071436356,0.428732852,-0.050521755,-0.103365954,0.896075428
10008.367245211,37.548537717,14.565872769,1.075819504,0.428779688,-0.057696505,-0.106663073,0.895232976
10008.400647058,37.554712206,14.523843117,1.078256223,0.429177262,-0.063138784,-0.109745986,0.894302069
10008.434005624,37.562279818,14.479545226,1.078479556,0.429848366,-0.066655845,-0.112498618,0.893382024
10008.467385893,37.569939687,14.434990850,1.076195144,0.430629312,-0.068553870,-0.114866780,0.892560578
10008.500786916,37.578110028,14.390898886,1.071729008,0.431348228,-0.069283714,-0.116949903,0.891886312
10008.534149977,37.585928151,14.345097534,1.065499012,0.431858997,-0.069323225,-0.118940317,0.891372704
10008.567543579,37.594888483,14.293732804,1.057872862,0.432068066,-0.068733921,-0.120929561,0.891049312
10008.600916769,37.602341139,14.248370462,1.050020997,0.431729131,-0.067550728,-0.122659750,0.891067586
10008.634276401,37.610902562,14.198543915,1.043109154,0.431004951,-0.065477467,-0.123964164,0.891392349
10008.667638581,37.618334968,14.152392763,1.038080458,0.429822326,-0.062356912,-0.124854924,0.892062572
10008.701003067,37.625660150,14.105181013,1.037638204,0.429005909,-0.058371976,-0.125116943,0.892688295
10008.734360498,37.631403208,14.058732437,1.042501042,0.428363342,-0.054965728,-0.125631819,0.893140673
10008.767739534,37.636175952,14.013306652,1.049690250,0.426652601,-0.056304927,-0.127739587,0.893577032
10008.801136498,37.638520831,13.972121344,1.055602521,0.423429997,-0.062943646,-0.131679817,0.894094827
10008.834500517,37.639831898,13.933766568,1.060390521,0.419469839,-0.072279570,-0.136183007,0.894580855
10008.867865714,37.642169199,13.898686130,1.064396143,0.415568704,-0.080504525,-0.140034395,0.895104487
10008.901220560,37.644851455,13.858444024,1.067358455,0.412736135,-0.085367728,-0.142785871,0.895529692
10008.934609804,37.649661996,13.820469860,1.069952067,0.411059059,-0.086980504,-0.144537528,0.895864803
10008.968005286,37.656199683,13.775680921,1.069664916,0.410114696,-0.085506808,-0.145442019,0.896293000
10009.001392253,37.663736777,13.733255175,1.066124263,0.409737804,-0.081251895,-0.145709310,0.896817629
10009.034763822,37.671532036,13.691948232,1.060797385,0.409723249,-0.075604558,-0.145709121,0.897318038
10009.068130616,37.680093221,13.647914130,1.052818462,0.409639966,-0.070361826,-0.146243912,0.897695399
10009.101515063,37.689304212,13.601752804,1.043869140,0.409169191,-0.067393754,-0.147772259,0.897887529
10009.134897398,37.698066980,13.551839413,1.034884446,0.407784893,-0.067102770,-0.150531737,0.898080673
10009.168260201,37.706973178,13.498175058,1.027553827,0.405277668,-0.069720100,-0.154224047,0.898389705
10009.201650535,37.714377741,13.450765630,1.020211870,0.401859419,-0.074428343,-0.158457981,0.898810601
10009.235012539,37.722520777,13.402496020,1.014960187,0.397983382,-0.078762876,-0.162561070,0.899432897
10009.268371553,37.731555809,13.352759148,1.013387414,0.393845601,-0.081846836,-0.166404304,0.900275705
10009.301759453,37.740996594,13.303641017,1.017056576,0.390855421,-0.084769461,-0.170198254,0.900599096
10009.335103642,37.749243507,13.252745478,1.024283900,0.388381897,-0.088815204,-0.174306681,0.900493499
10009.368479860,37.756368142,13.204373912,1.030553072,0.385028126,-0.094342837,-0.179216186,0.900407869
10009.401882867,37.761825946,13.153924487,1.037589312,0.381139081,-0.102542749,-0.184972724,0.900001709
10009.435233059,37.765176923,13.107700066,1.042437225,0.377280548,-0.112512273,-0.191160015,0.899143050
10009.468613180,37.767506528,13.064010894,1.048591012,0.374394485,-0.123069345,-0.198011181,0.897482188
10009.502001535,37.771989362,13.017743702,1.053364270,0.373102973,-0.131989237,-0.204707426,0.895247386
10009.535369856,37.777161057,12.970782102,1.056884538,0.372979866,-0.136966165,-0.210557519,0.893191928
10009.568757506,37.783355118,12.921991192,1.057853234,0.374063999,-0.138056360,-0.215284122,0.891442266
10009.602152439,37.789554192,12.873747660,1.056197104,0.375922927,-0.136660216,-0.219138493,0.889934975
10009.635532101,37.793263101,12.824544583,1.051986422,0.378049487,-0.133853827,-0.222364254,0.888659595
10009.668914137,37.798220318,12.774304437,1.044457263,0.380228228,-0.129998191,-0.225167855,0.887595855
10009.702274429,37.802763074,12.724288195,1.035496844,0.382181483,-0.125521917,-0.227535905,0.886797031
10009.735648322,37.805785678,12.675480964,1.027638562,0.383500856,-0.121049859,-0.229532136,0.886334600
10009.768991743,37.808810779,12.624707911,1.020757279,0.384566095,-0.116277296,-0.230883878,0.886160902
10009.802360606,37.812947272,12.571584288,1.016268899,0.385930608,-0.110355541,-0.231267564,0.886224878
10009.835722522,37.815217953,12.517217057,1.017301820,0.387651194,-0.103827233,-0.230582950,0.886441177
10009.869088386,37.818484606,12.467342656,1.023788234,0.389379251,-0.098200281,-0.229858483,0.886513159
10009.902473847,37.819285092,12.416571795,1.029536802,0.390195887,-0.095933053,-0.229988381,0.886368639
10009.935834974,37.820976454,12.372497905,1.036779985,0.389937074,-0.097330277,-0.230888732,0.886096095
10009.969203084,37.825304494,12.330130289,1.045296612,0.389800933,-0.098234899,-0.231291560,0.885951100
10010.002581129,37.829260357,12.289308959,1.052491094,0.391290006,-0.095955221,-0.230462019,0.885760681
10010.035959022,37.833202806,12.246840740,1.059002789,0.394747886,-0.090457652,-0.228323368,0.885358661
10010.069313182,37.837911063,12.203804147,1.063986738,0.399688232,-0.082160956,-0.225081990,0.884780760
10010.102692147,37.843107004,12.156765305,1.068225622,0.405546935,-0.072409893,-0.221300045,0.883920121
10010.136061933,37.848363399,12.111990255,1.070018098,0.411735343,-0.062975233,-0.217499777,0.882724178
